Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Gyroscope X (rad/s),Gyroscope Y (rad/s),Gyroscope Z (rad/s)
0.8811451,0.1911256,1.027373,-4.029078,-8.345517,200.8517
0.9007961,-0.09599066,1.229507,-2.489622,-8.465015,201.0348
0.9107846,0.2415054,0.9824009,-4.152234,-6.792037,200.6076
0.9188539,-0.1658957,1.073838,-1.812261,-8.046771,200.3635
0.9266891,0.2502248,0.9868211,-5.383799,-7.270031,199.0818
0.9307629,-0.1423755,1.211198,-3.782765,-6.61279,200.5466
0.9292161,0.1327074,1.088782,-3.413295,-5.537304,197.0679
0.9324611,-0.001341441,1.090399,-3.59803,-4.103324,200.4855
0.9097897,-0.09301979,1.006162,-3.905921,-4.760565,196.6407
0.8972476,0.1609926,1.06562,-3.105404,-3.505833,199.448
0.8761258,-0.227584,1.085176,-4.64486,-4.103324,197.0069
0.8744194,0.1586867,1.00723,-1.627526,-2.96809,198.4105
0.8480803,-0.1618177,1.1182,-2.982248,-2.370598,197.9223
0.831493,0.04759524,0.9053727,-2.243309,-2.2511,197.9223
0.8172003,-0.1032671,0.9978982,-1.750683,-2.609595,198.7767
0.8029152,-0.01227295,0.9755905,-2.243309,-3.505833,198.5326
0.7958683,-0.07734036,0.9820135,-2.797513,-3.147337,199.6311
0.801653,-0.07152202,0.9864239,-2.304887,-3.027839,199.2649
0.8216533,-0.05993047,0.9086205,-2.859091,-3.565582,200.2414
0.8348485,-0.08961043,0.9424933,-0.1496483,-4.222822,200.2414
0.8103737,-0.0156637,1.050503,-3.782765,-4.521568,200.8517
0.8390463,-0.1296099,1.024485,0.03508641,-3.68508,201.0348
0.8258196,0.07596041,0.9702691,-2.243309,-3.565582,201.2789
0.8459676,-0.1695546,0.8801994,-1.935417,-4.521568,201.5841
0.8393155,0.1103843,0.9986915,-0.580696,-4.939813,201.2789
0.8528237,-0.1304647,1.118873,-2.674356,-4.939813,202.1333
0.8394622,0.08499893,1.026761,1.266651,-4.40207,200.9738
0.846028,0.09769785,0.9737918,-2.243309,-3.207087,202.8657
0.8366429,-0.05304483,0.928602,1.020338,-4.880064,201.1569
0.7935462,0.1661441,0.8968757,-2.058574,-4.880064,202.1333
0.7849361,-0.07555097,1.038967,-3.290139,-5.836051,202.1333
0.807156,0.2211795,0.9833303,-4.336969,-4.820314,201.8282
0.8022714,0.0184807,1.114463,-4.090656,-5.298308,202.3774
0.8185633,0.1320903,0.8455552,-4.275391,-5.238559,200.9738
0.8008584,0.08055489,1.014598,-4.768017,-6.433542,201.462
0.8154966,0.1303273,0.9511424,-5.999581,-6.075047,200.3635
0.8040864,0.09776338,1.146086,-5.199064,-6.373793,200.3635
0.8013427,0.03885666,0.9778485,-5.69169,-5.836051,198.9598
0.7998994,0.1106307,1.043492,-5.999581,-5.716552,198.7157
0.8152995,-0.01065549,0.9235229,-6.06116,-6.015298,197.1289
0.7884099,0.1044998,1.067307,-5.445377,-6.373793,197.1899
0.8091152,-0.0894523,1.049569,-5.568534,-6.015298,195.4811
0.7769387,0.04700721,1.051396,-3.351717,-5.238559,195.5421
0.8051357,-0.1207512,0.9793098,-5.075908,-5.358057,195.0539
0.7889585,-0.04519647,0.9559367,-1.750683,-5.656803,194.3826
0.7796199,-0.0896422,1.02234,-4.275391,-5.955549,195.4201
0.8039525,-0.1900136,1.008574,-1.073322,-5.477555,194.6267
0.7713088,-0.01569884,1.04956,-2.489622,-5.477555,196.1524
0.818861,-0.2444015,0.9454588,-1.50437,-5.597054,196.7017
0.7952999,-0.05473486,0.9724188,-1.442791,-5.836051,197.5561
0.8231742,-0.1940251,0.9812842,-2.304887,-6.314044,199.387
0.8322685,-0.1117296,1.031412,-1.812261,-5.716552,199.448
0.8293455,-0.06039412,1.067248,-2.243309,-6.553041,202.3164
0.8669322,-0.2238446,0.9105104,-3.166982,-5.477555,202.2554
0.8532883,0.05418448,1.111234,-3.413295,-6.553041,204.3914
0.9005812,-0.175076,0.91662,-3.043826,-6.194546,204.8797
0.86979,0.06897017,1.160946,-3.536452,-6.254295,205.3069
0.9080802,-0.05188312,0.9519118,-3.474874,-5.716552,206.1003
0.8855299,0.08218518,1.112353,-4.583282,-4.939813,205.2458
0.8932715,0.07539057,0.9478295,-3.536452,-6.314044,205.7951
0.8690374,0.05675096,1.05625,-5.137486,-4.820314,204.2694
0.8572892,0.1392884,1.069899,-4.152234,-6.015298,204.1473
0.8480486,0.05716315,0.9691647,-4.521704,-4.103324,202.3774
0.814352,0.1513426,1.074871,-4.213812,-5.358057,201.5841
0.824071,0.0864633,0.8749576,-2.920669,-4.461819,199.9973
0.767653,0.1374154,1.089908,-3.413295,-5.358057,198.7157
0.7914492,0.04219463,0.8946651,-3.105404,-4.641067,197.9223
0.7426724,0.1245108,1.111746,-3.290139,-5.11906,196.5796
0.7744227,0.05059265,0.8509338,-2.489622,-5.298308,196.0914
0.7436436,0.106099,1.097522,-2.243309,-5.178809,195.0539
0.7596377,0.02959934,0.8892604,-3.351717,-6.433542,195.1149
0.7519954,-0.0060652,1.050119,-4.029078,-5.537304,194.6877
0.756711,0.02134877,1.03763,-3.536452,-7.090783,195.237
0.786606,-0.08386538,0.941592,-4.829595,-5.11906,195.298
0.7730032,-0.05153374,1.103355,-4.398547,-7.090783,196.2745
0.8164241,-0.1111731,0.8888488,-4.029078,-5.716552,196.6407
0.7882244,-0.08342858,1.168843,-4.460125,-6.493291,197.4951
0.8448506,-0.1233311,0.868802,-3.659608,-5.955549,198.3495
0.8230045,-0.08861148,1.184356,-4.152234,-5.298308,198.7767
0.8560019,-0.1115569,0.9000083,-4.090656,-6.493291,200.1194
0.8469087,-0.1336534,1.071656,-4.090656,-4.700816,200.2414
0.8418795,-0.08706456,1.041773,-3.721186,-6.61279,201.462
0.8585339,-0.1394207,0.9168687,-3.721186,-4.163073,201.7061
0.8252404,-0.05310299,1.155373,-2.735934,-5.955549,202.2554
0.8609964,-0.09233841,0.8096107,-2.859091,-4.939813,202.4995
0.8237972,-0.020122,1.186231,-1.996996,-5.537304,202.8657
0.859483,-0.03477757,0.8381849,-2.5512,-6.015298,203.2319
0.826923,0.02638002,1.141256,-2.428043,-4.760565,202.8657
0.8480771,0.002428761,0.9299032,-2.5512,-6.373793,203.2319
0.836029,0.07129541,0.9945637,-2.920669,-4.342321,202.9267
0.8180166,0.03461621,1.070267,-3.905921,-6.911536,202.8657
0.8520471,0.09570994,0.8852112,-3.474874,-4.641067,202.4385
0.8047888,0.09290284,1.218075,-3.105404,-5.477555,200.7907
0.8384652,0.1057132,0.866791,-3.967499,-6.194546,200.1804
0.8092729,0.133397,1.137053,-3.967499,-4.40207,199.387
0.8186698,0.09885994,0.8526527,-4.706439,-6.015298,198.6546
0.7939574,0.08756855,1.1363,-3.905921,-4.282572,198.2274
0.7878004,0.0557344,0.9794212,-4.398547,-6.553041,197.312
0.7949172,0.06033738,0.9429475,-4.521704,-3.924077,196.9458
0.7648231,-0.04762186,1.113117,-4.090656,-6.672539,196.3355
0.7956219,0.01516717,0.8122599,-3.413295,-4.282572,196.0304
0.7592403,-0.02391126,1.205236,-2.797513,-6.075047,196.2745
0.8014255,-0.02455611,0.7823308,-3.536452,-5.836051,195.9693
0.765973,-0.02976522,1.193516,-2.304887,-5.059311,196.6407
0.799964,-0.09677474,0.8797032,-3.59803,-6.493291,196.7627
0.7949106,-0.03028973,1.026582,-3.474874,-4.461819,197.6782
0.7967381,-0.1642767,1.038419,-4.029078,-6.971285,198.2885
0.8301755,-0.03165409,0.8791021,-3.536452,-4.581317,199.0818
0.8047994,-0.1436468,1.176737,-2.612778,-6.61279,199.9973
0.8607884,-0.01907812,0.8032429,-3.536452,-5.417806,200.4245
0.8202919,-0.115865,1.222636,-2.735934,-5.955549,201.9502
0.8638442,-0.03472935,0.845481,-3.721186,-6.015298,201.523
0.8382106,-0.01489341,1.17214,-3.22856,-4.880064,202.9877
0.8569613,-0.09265534,0.9152073,-4.706439,-6.553041,202.5605
0.8564706,0.05522587,1.045058,-3.474874,-4.342321,203.476
0.843411,-0.08397203,1.073907,-3.782765,-6.732288,202.6826
0.8583029,0.1102332,0.893567,-3.782765,-4.222822,202.9267
0.8286936,-0.05487352,1.180664,-3.043826,-6.433542,202.8047
0.8566762,0.1098452,0.8307924,-3.166982,-4.760565,201.8282
0.8139406,0.04584932,1.172041,-2.5512,-5.836051,202.0723
0.834263,0.04975673,0.864508,-3.967499,-5.8958,200.4245
0.8039373,0.1328418,1.125861,-2.243309,-4.760565,200.8517
0.8244704,-0.01548017,0.9220268,-3.351717,-6.373793,199.5701
0.8164377,0.2010757,1.006559,-2.735934,-4.820314,199.387
0.7975147,-0.06333237,1.063849,-3.22856,-6.553041,198.6546
0.8167879,0.1760614,0.9382804,-2.674356,-4.760565,198.0443
0.8085238,0.000507094,1.092451,-3.105404,-6.075047,198.4716
0.8173775,0.1588356,0.9600731,-3.105404,-5.238559,197.373
0.8043333,-0.01469127,1.130805,-3.474874,-6.134796,198.0443
0.8165988,0.05109781,0.9277897,-4.152234,-5.178809,196.8848
0.8026531,0.02650838,1.086774,-3.536452,-5.537304,198.2885
0.8059071,-0.06636997,0.961148,-5.014329,-5.716552,197.0069
0.8062591,0.05360973,1.023676,-3.536452,-4.939813,198.5936
0.8066409,-0.1254736,0.9953384,-4.768017,-5.537304,197.8002
0.8186622,0.05769243,0.9803826,-3.351717,-5.238559,198.5936
0.8168405,-0.1214311,1.024065,-4.090656,-5.776301,198.9598
0.8120227,-0.002201806,0.9654257,-3.413295,-5.417806,198.7157
0.8167065,-0.0567404,1.03565,-3.844343,-5.298308,200.3024
0.8141338,-0.06436287,0.9728326,-3.290139,-5.656803,199.2039
0.8207842,-0.01026465,0.9862945,-4.090656,-5.417806,200.7296
0.8205678,-0.1158901,0.983707,-3.905921,-6.075047,200.2414
0.8206516,0.02387926,0.9709301,-3.474874,-5.597054,200.9738
0.8307647,-0.1113684,1.01195,-3.474874,-5.955549,201.0348
0.8283114,0.02715881,0.9543992,-1.996996,-5.836051,200.8517
0.8383726,-0.03546314,1.042576,-3.166982,-5.955549,201.523
0.8371268,-0.008428377,0.9692615,-2.243309,-6.194546,200.9127
0.836177,0.04591301,1.02312,-3.721186,-5.836051,201.6451
0.8417196,-0.05103964,1.018634,-3.22856,-6.254295,200.9738
0.8402293,0.1088213,0.9797032,-3.351717,-5.716552,201.0958
0.852559,-0.0907857,1.062667,-3.351717,-6.373793,201.1569
0.8406378,0.1222408,0.9661591,-2.243309,-6.015298,199.9363
0.8495857,-0.02646543,1.092743,-3.166982,-6.015298,201.0348
0.8327042,0.04764155,0.9910163,-1.627526,-6.314044,199.326
0.8278388,0.08342957,1.008269,-4.460125,-4.939813,200.3635
0.8253992,-0.03149188,1.062561,-2.489622,-6.792037,199.448
0.8164334,0.1225101,0.9345493,-4.336969,-5.11906,198.9598
0.8078386,-0.07163046,1.124617,-2.5512,-6.433542,199.6311
0.8231027,0.06996705,0.8587999,-3.967499,-5.836051,197.6782
0.799989,-0.01421826,1.129838,-2.243309,-6.134796,199.5701
0.8072254,0.09864497,0.8974288,-3.290139,-5.836051,197.7392
0.7989604,-0.06236378,1.06434,-3.474874,-6.134796,199.5701
0.8036611,-0.0374729,0.8771406,-2.18173,-6.792037,197.1899
0.8092041,0.08815169,1.072545,-2.859091,-5.955549,199.5091
0.8009526,-0.1393283,1.017156,-1.812261,-7.150533,197.6782
0.7931856,0.1761037,0.9480311,-3.536452,-6.373793,199.0818
0.7939824,-0.2304163,1.026828,-4.275391,-7.449278,198.9598
0.8000727,0.103663,0.9300679,-3.474874,-7.210282,198.3495
0.8078111,-0.1444271,1.049723,-3.844343,-7.270031,200.5466
0.8169252,-0.05682163,0.9441659,-1.812261,-7.867523,197.9223
0.8163399,0.06515534,1.017899,-3.413295,-7.389529,200.9127
0.8189077,-0.2074474,0.9948314,-1.873839,-8.465015,199.1429
0.8422801,0.1410224,0.8835472,-3.967499,-7.509027,200.4245
0.8635274,-0.1103726,1.169595,-3.844343,-9.241755,201.0958
0.8847601,0.01561786,0.952826,-2.674356,-8.226019,199.5701
0.8825879,-0.004169793,1.18531,-3.043826,-7.090783,201.8282
0.9037767,-0.1196955,0.9038152,-4.029078,-7.568777,199.5091
0.918968,0.1819015,1.091035,-2.304887,-6.553041,202.0113
0.9151828,-0.2566609,1.057232,-4.768017,-7.987022,199.448
0.9311039,0.2916064,1.049842,-1.689104,-5.716552,201.523
0.913693,-0.2392311,1.225221,-4.398547,-5.955549,200.0583
0.9395261,0.2338374,0.9083668,-2.5512,-4.641067,200.2414
0.901759,-0.1532135,1.177578,-1.689104,-4.939813,200.4855
0.9031109,0.1732173,0.9357638,-5.199064,-4.581317,199.387
0.8883738,-0.07254087,1.123577,-3.043826,-3.625331,201.0958
0.8787917,0.04971932,1.08783,-3.59803,-3.864327,198.0443
0.8654621,0.01655598,0.9509,-3.59803,-2.609595,200.7296
0.8389282,-0.07603791,1.031623,-2.058574,-3.565582,198.3495
0.8343064,0.1196779,0.9423043,-4.152234,-3.027839,199.7532
0.8159957,-0.1391162,1.049749,-2.5512,-3.565582,198.9598
0.8054756,0.1184255,0.9773551,-2.982248,-3.326585,199.387
0.8056787,-0.07018874,1.045796,-2.735934,-3.565582,199.1429
0.8021577,0.02495844,0.9135302,-2.735934,-3.744829,199.2039
0.7990851,-0.02094436,0.9774872,-1.935417,-4.103324,199.5091
0.7957121,-0.04276218,0.958866,-4.64486,-4.581317,199.0208
0.824151,-0.02046439,0.9740646,-2.304887,-4.820314,199.8142
0.8037225,-0.02030231,1.081137,-2.5512,-4.222822,198.7767
0.818812,-0.03605936,0.9481834,-2.982248,-4.163073,200.3024
0.8207169,-0.0332004,0.9423599,-1.1349,-4.641067,198.7157
0.8221561,0.01285153,0.9810809,-3.474874,-5.238559,200.6076
0.840795,-0.07907995,1.007272,-1.689104,-5.537304,198.9598
0.8213288,0.06697159,1.077273,-3.290139,-4.880064,200.4855
0.8534296,-0.1225062,1.001646,-3.413295,-4.880064,200.0583
0.8355699,0.05631226,0.9891203,-0.580696,-4.581317,199.6922
0.8518562,-0.06555962,1.008806,-3.967499,-4.939813,201.1569
0.8505797,-0.02549806,0.9365444,-1.196478,-4.820314,199.326
0.8489628,0.07845877,1.138149,-2.735934,-4.760565,201.5841
0.8424636,-0.1566734,1.014586,-2.428043,-5.11906,199.326
0.8212819,0.1991863,1.012383,-2.428043,-3.505833,201.6451
0.8337743,-0.1581536,1.010204,-3.536452,-4.820314,200.0583
0.8243182,0.1795473,0.8769822,-0.3959613,-4.581317,200.8517
0.7951862,-0.09661554,1.062675,-4.029078,-5.776301,200.7907
0.806808,0.1007236,0.9217724,-3.782765,-5.178809,200.6686
0.7855235,0.03087229,1.170999,-3.413295,-5.11906,201.0348
0.8126403,0.01160066,0.8574804,-4.090656,-5.11906,200.1804
0.7930883,0.1114672,1.023551,-3.905921,-5.776301,201.1569
0.8121055,-0.04372645,0.9569011,-5.014329,-6.851787,199.9363
0.8047413,0.1189196,1.05765,-5.137486,-6.075047,200.4245
0.8176892,-0.0605797,1.038546,-4.029078,-6.194546,199.448
0.8146452,0.1092335,0.9714528,-5.014329,-5.358057,199.2039
0.8194721,-0.05992266,0.988427,-4.398547,-6.493291,199.0208
0.8192074,0.06704152,1.010609,-4.275391,-6.075047,198.1054
0.8187124,-0.03814647,1.07907,-4.952751,-6.314044,198.5326
0.8303978,0.01392112,0.9971395,-3.413295,-5.059311,197.5561
0.8152267,-0.007350854,1.068555,-3.413295,-5.477555,197.8613
0.8188687,-0.08103475,0.9274725,-3.290139,-5.238559,196.6407
0.7982191,0.0253337,1.053194,-3.22856,-5.477555,198.1664
0.8197358,-0.1592485,0.9907437,-2.428043,-5.597054,196.7627
0.7899765,0.01310934,1.026849,-2.982248,-4.939813,197.9223
0.8139195,-0.1418588,0.9962065,-1.873839,-5.477555,197.9223
0.8048105,-0.03513528,0.9433336,-2.489622,-5.059311,198.1664
0.8065093,-0.0748402,0.9951591,-2.243309,-6.314044,199.6922
0.8176367,-0.1028805,0.9823284,-2.982248,-5.477555,199.2649
0.8132052,0.03027235,1.070244,-2.428043,-6.134796,201.34
0.836424,-0.1751629,0.9103428,-3.166982,-5.417806,200.8517
0.8227246,0.05619518,1.049957,-4.029078,-6.015298,202.2554
0.8555872,-0.1138365,0.9214059,-2.859091,-6.373793,202.4995
0.838328,0.04736181,1.101472,-3.967499,-6.015298,202.4995
0.8641137,-0.01572298,0.9560579,-3.413295,-6.493291,203.3539
0.849401,0.006111762,1.057904,-4.583282,-5.238559,202.2554
0.8538745,0.06985897,0.9940547,-4.213812,-6.373793,203.2929
0.8593809,-0.04026444,0.9651583,-4.521704,-5.11906,201.7672
0.8329432,0.0888885,1.110974,-4.64486,-6.553041,202.0113
0.8586274,-0.003509299,0.9040684,-3.351717,-4.880064,200.9738
0.8074524,0.08901639,1.134838,-3.721186,-5.597054,200.4245
0.8386214,0.02361341,0.8473145,-2.920669,-4.939813,199.7532
0.7901392,0.07698312,1.140618,-3.351717,-5.059311,198.7157
0.8131982,0.02582625,0.8964956,-3.166982,-6.015298,198.4716
0.7823376,0.05351737,1.089874,-2.797513,-4.40207,197.5561
0.7820618,0.01510096,0.9597144,-3.474874,-6.254295,197.7392
0.7892537,-0.002440651,0.9294322,-2.859091,-4.521568,197.251
0.7650663,0.0246023,1.095064,-4.029078,-6.672539,197.4951
0.8079628,-0.0448264,0.8571415,-3.22856,-4.939813,197.4951
0.7648458,-0.006839792,1.157647,-3.474874,-6.254295,197.5561
0.8185239,-0.03473918,0.8494087,-3.043826,-5.716552,198.1664
0.7744411,-0.02294185,1.125912,-4.336969,-6.493291,198.1054
0.82911,-0.05563305,0.8225099,-3.536452,-5.836051,198.7157
0.8011928,-0.01176368,1.21501,-3.844343,-5.776301,198.7157
0.8345968,-0.06590572,0.8764576,-4.152234,-6.732288,199.6922
0.8197825,-0.04810209,1.106746,-4.64486,-4.581317,199.5091
0.8219225,-0.05935164,1.002541,-4.275391,-7.031034,200.4245
0.8352438,-0.07815899,0.9226112,-4.213812,-4.40207,199.9973
0.8136264,-0.04737859,1.146658,-4.152234,-6.732288,200.5466
0.8475044,-0.08408122,0.8208633,-3.59803,-4.820314,200.6076
0.8006968,-0.01518779,1.207203,-2.735934,-6.134796,200.8517
0.8555825,-0.04990421,0.8098724,-2.859091,-5.417806,200.7296
0.8131191,0.004938181,1.184932,-2.120152,-5.238559,200.9738
0.8373501,-0.02062288,0.868458,-2.982248,-6.433542,200.9738
0.8186454,0.000502654,1.090497,-3.290139,-4.521568,201.0348
0.8193492,0.009156307,1.007825,-3.474874,-6.792037,201.0348
0.8384055,0.002364582,0.9206645,-3.782765,-4.521568,201.0348
0.8105733,0.002707463,1.136259,-3.22856,-6.672539,200.9738
0.8529328,0.07614466,0.8403231,-2.982248,-4.760565,200.9127
0.7975315,0.1020602,1.218137,-2.612778,-5.8958,200.3635
0.8406597,0.1474369,0.8290865,-3.474874,-5.417806,199.387
0.7948362,0.1945518,1.202642,-2.304887,-4.641067,198.2274
0.793341,0.2481389,0.8993201,-3.967499,-6.314044,196.4576
0.7678475,0.2395992,1.081769,-3.905921,-3.983826,194.5657
0.7420317,0.3088564,1.054958,-3.105404,-6.314044,192.1245
0.7376768,0.3330009,0.9042575,-3.967499,-3.744829,189.073
0.6810483,0.3486529,1.181767,-2.735934,-5.477555,185.8384
0.7008638,0.3403836,0.8546958,-4.336969,-4.043575,182.4818
0.6313879,0.501322,1.155481,-4.090656,-4.939813,179.4303
0.6345639,0.2652257,0.8742417,-4.706439,-4.581317,175.4024
0.5976674,0.4771303,1.146601,-1.011744,-4.40207,173.0833
0.578244,0.2911058,0.9333225,-3.967499,-4.40207,168.5061
0.5537311,0.4032794,1.062489,-0.7038525,-3.983826,167.1024
0.5460922,0.4348921,0.9502783,-3.721186,-4.282572,163.4406
0.5185173,0.2030283,1.046702,-2.428043,-4.342321,162.0369
0.5020302,0.3986607,1.023571,-3.413295,-3.924077,158.9244
0.4906138,0.128959,1.003451,-3.105404,-3.68508,157.4597
0.4817616,0.3544878,0.9790365,-3.166982,-4.222822,155.4458
0.4628673,0.04940857,1.009802,-4.336969,-4.222822,153.7369
0.4546048,0.2838972,1.030697,-3.536452,-3.804579,152.8215
0.4374858,-0.02296627,1.006463,-4.213812,-3.924077,151.1737
0.4482035,0.2545135,0.9585041,-3.105404,-4.163073,150.9296
0.422582,-0.04469975,1.002936,-5.075908,-4.760565,149.3428
0.4291589,0.2065348,1.000563,-3.536452,-4.222822,149.1597
0.4153919,-0.04800593,1.015087,-4.336969,-4.40207,147.695
0.4339522,0.1633181,0.9516355,-1.873839,-4.581317,147.9391
0.4180619,0.02037402,0.9989551,-4.768017,-4.581317,145.4979
0.4173129,0.1536371,1.026042,-0.9501655,-4.999562,146.0472
0.4164399,0.06945765,0.9822226,-5.506956,-4.521568,143.2399
0.4072442,0.1013844,0.9994551,-0.7038525,-4.222822,143.3009
0.4252514,0.1913932,0.9698175,-3.166982,-4.581317,140.7376
0.3968488,0.09068359,1.064118,-0.580696,-4.163073,140.0663
0.4100912,0.3436783,1.033527,-1.196478,-3.744829,137.8082
0.3937446,0.06840726,0.9710415,-2.920669,-4.043575,135.4891
0.3705771,0.3553518,1.054553,0.3429776,-3.207087,134.3295
0.3818733,0.162803,0.9526457,-3.22856,-3.386334,131.095
0.3355576,0.3271126,1.093337,0.8356036,-3.326585,129.6303
0.3354633,0.2808428,1.019091,-2.674356,-2.669344,126.6398
0.3212749,0.2818502,0.9495218,-0.7038525,-2.96809,124.87
0.2891452,0.3244029,1.050534,-1.996996,-2.669344,122.1847
0.2814304,0.275908,1.007424,-1.996996,-2.490096,119.9266
0.2677353,0.3419184,1.000049,-1.565948,-2.310849,117.4854
0.2409169,0.253077,0.9854184,-2.120152,-2.908341,115.0442
0.2281307,0.3500032,0.9865032,-1.812261,-2.669344,113.2133
0.2230136,0.278635,0.9875337,-3.351717,-3.027839,110.7111
0.210528,0.2477046,0.9781099,-2.18173,-2.788842,109.1243
0.2037688,0.2801723,1.004589,-2.797513,-3.087588,106.5611
0.2033282,0.2099486,0.9559886,-3.474874,-3.147337,104.7912
0.1822836,0.2321289,1.036431,-2.859091,-3.147337,102.7162
0.1755454,0.1909345,1.004069,-3.043826,-2.788842,101.0074
0.1912856,0.2089991,0.959885,-2.982248,-3.147337,98.99345
0.182887,0.1577125,1.011648,-3.290139,-3.565582,97.22359
0.1796079,0.1550085,1.042777,-2.428043,-2.908341,95.75888
0.1809192,0.1411406,0.9833251,-2.120152,-2.908341,93.92799
0.1843621,0.1286795,0.9954123,-1.996996,-3.027839,92.64638
0.1744124,0.1086873,1.039094,-1.689104,-2.788842,91.18166
0.1805247,0.1146584,0.9899772,-1.442791,-2.549846,89.90005
0.1742468,0.1398508,1.0096,-0.9501655,-2.669344,88.74049
0.1565055,0.1230846,1.02995,-1.381213,-2.310849,87.09269
0.1588132,0.1262582,0.996877,-0.3959613,-1.892605,86.17725
0.1452275,0.1420725,0.982385,-0.3959613,-2.2511,84.77357
0.1422916,0.1618606,0.9854271,-1.258057,-2.490096,83.67503
0.1303437,0.1649941,1.025844,-0.3343831,-2.2511,82.27135
0.1273544,0.1793335,1.005496,-0.580696,-2.012103,80.74562
0.1146839,0.2023163,0.980341,-0.4575396,-2.131601,79.34194
0.1054382,0.212799,0.9609472,-1.381213,-2.19135,77.8162
0.1016591,0.2415759,1.014166,-0.8885872,-2.549846,76.04635
0.09633189,0.26286,1.025491,-1.1349,-1.952354,74.03237
0.09193647,0.2603136,1.004068,-1.258057,-1.832855,71.95737
0.08888367,0.2764561,0.9632927,-1.627526,-2.071852,69.76031
0.08516469,0.2665688,1.002652,-1.750683,-2.430347,67.31913
0.07741402,0.2975231,1.018417,-1.565948,-2.012103,65.24413
0.07315684,0.2826661,1.033902,-1.442791,-2.071852,62.4978
0.07018383,0.2737644,0.9983272,-1.689104,-1.653608,59.8125
0.06535529,0.2722931,0.9949155,-1.319635,-1.534109,57.49337
0.06008357,0.2621768,0.9972913,-1.442791,-1.653608,55.11322
0.05242974,0.2647293,1.021157,-1.442791,-1.056116,53.22131
0.04522653,0.2555761,1.02354,-1.319635,-0.8768684,50.7191
0.04180752,0.2336593,0.9888597,-1.442791,-1.056116,48.39998
0.03264648,0.2171689,0.9746547,-0.6422743,-1.175614,46.44703
0.03040028,0.188427,1.006112,-0.8885872,-1.354862,44.311
0.0193228,0.1806907,1.004127,-0.6422743,-1.115865,42.84629
0.01552818,0.1609425,1.00839,-1.011744,-1.056116,41.13747
0.0150081,0.1429189,0.9790838,-0.7038525,-1.175614,39.79482
0.01067236,0.1438951,0.9815261,-0.6422743,-1.175614,38.39114
0.01364023,0.1280549,0.9931064,-0.7038525,-1.414611,37.10952
0.0150828,0.1411398,1.003404,-0.580696,-1.235363,36.31614
